,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,label,stem_review,complaint,compliments,suggestion for user,suggestion for business
2191,289192,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.0,"they also have a youth, men and women ministry! so there's something for everyone",,"they also have a youth, men and women ministry! so there' someth for everyon",0,1,0,0
2192,289193,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.03125,"bring your bible, sing a little, pray, fellowship with your brothers and sisters in christ and give thanks to god!",,"bring your bible, sing a little, pray, fellowship with your brother and sister in christ and give thank to god!",0,0,0,0
2193,289194,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.0,come as you are,,come as you are,0,1,0,0
2194,289195,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.7,god is good,,god is good,0,1,0,0
2195,289196,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.0,all the time! all the time,,all the time! all the time,0,1,0,0
2196,289197,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.875,god is good!,,god is good!,0,1,0,0
2197,289198,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.0,amen!,,amen!,0,1,0,0
2198,289199,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.0,see you in church!,,see you in church!,0,0,0,0
2199,289200,ObQB8_u6_3g_MQXSm-KmjQ,qB7zure3ITh3W2UeLyMGJQ,ST-pgG7BsmULkIyqcah6zA,5,0.0,-miss yelp 2011,,-miss yelp 2011,0,0,1,0
2200,289201,w2ABgIRZsly5KAO_SsSl_g,qB7zure3ITh3W2UeLyMGJQ,_BElgcFfdjthzeFnDEA4YQ,5,0.0,that's my church!!!!  cheehoo!,,that' my church!!!!  cheehoo!,0,0,0,0
2201,289202,w2ABgIRZsly5KAO_SsSl_g,qB7zure3ITh3W2UeLyMGJQ,_BElgcFfdjthzeFnDEA4YQ,5,0.044261364000000004,"having grown up in hawaii, i attended new hope at farrington high school for a little bit and then windward new hope at castle high school a little before moving here to las vegas, and found new hope las vegas back in 2003",,"have grown up in hawaii, i attend new hope at farrington high school for a littl bit and then windward new hope at castl high school a littl befor move here to la vegas, and found new hope la vega back in 2003",0,0,0,0
2202,289203,w2ABgIRZsly5KAO_SsSl_g,qB7zure3ITh3W2UeLyMGJQ,_BElgcFfdjthzeFnDEA4YQ,5,-0.025568182000000002,i started attending again a little before they found themselves a new home here at the river,,i start attend again a littl befor they found themselv a new home here at the river,0,0,0,0
2203,289204,w2ABgIRZsly5KAO_SsSl_g,qB7zure3ITh3W2UeLyMGJQ,_BElgcFfdjthzeFnDEA4YQ,5,0.356534091,i am so glad i found a new home for church!!,,i am so glad i found a new home for church!!,0,0,0,0
2204,289205,PUpgQ4QOQL-xp-WyFdkQxQ,qB7zure3ITh3W2UeLyMGJQ,1GctU54Fu5vePOpg-RAI8Q,5,0.5,i love this church because it reminds me of home,,i love thi church becaus it remind me of home,0,1,0,0
2205,289206,PUpgQ4QOQL-xp-WyFdkQxQ,qB7zure3ITh3W2UeLyMGJQ,1GctU54Fu5vePOpg-RAI8Q,5,0.154545455,"if you are from hawaii and have been looking for a church that has the same warmth and love as new hope christian fellowship on o'ahu, you will be ""home"" at new hope las vegas",,"if you are from hawaii and have been look for a church that ha the same warmth and love as new hope christian fellowship on o'ahu, you will be ""home"" at new hope la vega",0,1,0,0
2206,289207,yrmqBZSsa8A4Qv7GMzCxRQ,Nc9IaAdgDTtsSrIt4JLu7w,Y-nr6eaHwP3HF1jV4JKDJw,2,0.0,every time i've been here there has been a line(anywhere from 10 to 20+ people) and only one person working the counter,,everi time i'v been here there ha been a line(anywher from 10 to 20+ people) and onli one person work the counter,1,0,0,0
2207,289208,yrmqBZSsa8A4Qv7GMzCxRQ,Nc9IaAdgDTtsSrIt4JLu7w,Y-nr6eaHwP3HF1jV4JKDJw,2,-0.046428570999999995,"parking outside is very limited, and often there is a queue",,"park outsid is veri limited, and often there is a queue",1,0,0,0
2208,289209,yrmqBZSsa8A4Qv7GMzCxRQ,Nc9IaAdgDTtsSrIt4JLu7w,Y-nr6eaHwP3HF1jV4JKDJw,2,0.0,"i try to go after ""peak"" hours",,"i tri to go after ""peak"" hour",1,0,0,0
2209,289210,yrmqBZSsa8A4Qv7GMzCxRQ,Nc9IaAdgDTtsSrIt4JLu7w,Y-nr6eaHwP3HF1jV4JKDJw,2,-0.333333333,but it's still ridiculous,,but it' still ridicul,1,0,0,0
2210,289211,yrmqBZSsa8A4Qv7GMzCxRQ,Nc9IaAdgDTtsSrIt4JLu7w,Y-nr6eaHwP3HF1jV4JKDJw,2,0.02,"last time i was there, i felt bad for the woman behind the counter(who was really trying to do her best) because the line was literally out the door",,"last time i wa there, i felt bad for the woman behind the counter(who wa realli tri to do her best) becaus the line wa liter out the door",1,0,0,0
2211,289212,yrmqBZSsa8A4Qv7GMzCxRQ,Nc9IaAdgDTtsSrIt4JLu7w,Y-nr6eaHwP3HF1jV4JKDJw,2,0.0,"every person in line was pissy, and several people voiced their dissatisfaction",,"everi person in line wa pissy, and sever peopl voic their dissatisfact",1,0,0,0
2212,289213,yrmqBZSsa8A4Qv7GMzCxRQ,Nc9IaAdgDTtsSrIt4JLu7w,Y-nr6eaHwP3HF1jV4JKDJw,2,0.0,bottom line: avoid at all costs,,bottom line: avoid at all cost,1,0,0,0
2213,289214,yrmqBZSsa8A4Qv7GMzCxRQ,Nc9IaAdgDTtsSrIt4JLu7w,Y-nr6eaHwP3HF1jV4JKDJw,2,0.5,there has to be another post office in the madison area that is better staffed,,there ha to be anoth post offic in the madison area that is better staf,1,0,0,0
2214,289215,X_mI_tkDTVmIj_w0jm-PRQ,Nc9IaAdgDTtsSrIt4JLu7w,an2DSX2yrkB8Iy8unSg7xw,3,0.41666666700000005,my experience was fine,,my experi wa fine,0,0,0,0
2215,289216,X_mI_tkDTVmIj_w0jm-PRQ,Nc9IaAdgDTtsSrIt4JLu7w,an2DSX2yrkB8Iy8unSg7xw,3,0.3,lady was nice enough helping me mail some important documents express and there wasnt much of a line at 230pm when i was there,,ladi wa nice enough help me mail some import document express and there wasnt much of a line at 230pm when i wa there,1,1,0,0
2216,289217,X_mI_tkDTVmIj_w0jm-PRQ,Nc9IaAdgDTtsSrIt4JLu7w,an2DSX2yrkB8Iy8unSg7xw,3,0.0,standard post office but could see how if only one person was working it might take a while,,standard post offic but could see how if onli one person wa work it might take a while,1,0,0,0
2217,289218,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.3,not going to be as nice as joyce; her review reminded me that i have a po box here and visit quite regularly,,not go to be as nice as joyce; her review remind me that i have a po box here and visit quit regularli,1,0,0,0
2218,289219,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,-1.0,#NAME?,,#NAME?,1,0,0,0
2219,289220,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.225,nearly always full,,nearli alway full,1,0,0,0
2220,289221,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.35,"can't count the number of times i've had to park elsewhere, as the lot is always full",,"can't count the number of time i'v had to park elsewhere, as the lot is alway full",1,0,0,0
2221,289222,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.0,#NAME?,,#NAME?,1,0,0,0
2222,289223,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.0,"noon on a thursday, and maybe - maybe - 2 clerks working",,"noon on a thursday, and mayb - mayb - 2 clerk work",1,0,0,0
2223,289224,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.131428571,"- staff seems to enjoy taking a ton of time with each customer; one guy will run through every available option and explain every single detail, seemingly trying to delay the transaction or explore every single option before moving to his next set of ques",,"- staff seem to enjoy take a ton of time with each customer; one guy will run through everi avail option and explain everi singl detail, seemingli tri to delay the transact or explor everi singl option befor move to hi next set of que",1,0,0,0
2224,289225,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.25,"i've watched him run through the ""how would you like this letter sent today? we can do first class mail for $0",,"i'v watch him run through the ""how would you like thi letter sent today? we can do first class mail for $0",1,0,0,0
2225,289226,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.0,"46, which should get it to buffalo, ny in 3-4 days, or we can do priority mail for $5",,"46, which should get it to buffalo, ny in 3-4 days, or we can do prioriti mail for $5",1,0,0,0
2226,289227,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.0,"45, which should get it to buffalo, ny in 2-3 days, or we can do",,"45, which should get it to buffalo, ny in 2-3 days, or we can do",1,0,0,0
2227,289228,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.0,""" you get the idea",,""" you get the idea",1,0,0,0
2228,289229,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.2,really dude? really? every damn time??,,realli dude? really? everi damn time??,1,0,0,0
2229,289230,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,-0.125,#NAME?,,#NAME?,1,0,0,0
2230,289231,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.0,- my mail is regularly crumpled/crammed into my po box; i check it 2 - 3 times/week,,- my mail is regularli crumpled/cram into my po box; i check it 2 - 3 times/week,1,0,0,0
2231,289232,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,-0.0625,- other pos leave the box area open for longer hours; not this one,,- other po leav the box area open for longer hours; not thi one,1,0,0,0
2232,289233,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,-0.2,"- clientele usually poorly prepared; packages not labeled properly, don't know how to send something - lots of hand holding",,"- clientel usual poorli prepared; packag not label properly, don't know how to send someth - lot of hand hold",1,0,0,0
2233,289234,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,0.0,ugh,,ugh,1,0,0,0
2234,289235,mixSi-WJjHGUow9t_d_Kkg,Nc9IaAdgDTtsSrIt4JLu7w,oFhtzLhXS1iENWoBMdWk4w,1,-0.15,just so not worth it,,just so not worth it,1,0,0,0
2235,289236,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,-0.7,bad service 3 times gets you yelped,,bad servic 3 time get you yelp,1,0,0,0
2236,289237,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,0.0,strike 3 - recently we changed our address and they are holding a pile of mail,,strike 3 - recent we chang our address and they are hold a pile of mail,1,0,0,0
2237,289238,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,0.0,"since we are out of state now, my tenant goes over there to retrieve the mail they are holding (3 weeks now) and they replied ""i'm not going in there now to sort through it, it will be mailed to them next week"" - oh i see, it takes a month for you to do it? should have taken 5 days",,"sinc we are out of state now, my tenant goe over there to retriev the mail they are hold (3 week now) and they repli ""i'm not go in there now to sort through it, it will be mail to them next week"" - oh i see, it take a month for you to do it? should have taken 5 day",1,0,0,0
2238,289239,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,-0.166666667,strike 2 - they changed our mailbox key and gave us the wrong key,,strike 2 - they chang our mailbox key and gave us the wrong key,1,0,0,0
2239,289240,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,0.0,nobody would help us until my husband had to pull the attitude card,,nobodi would help us until my husband had to pull the attitud card,1,0,0,0
2240,289241,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,0.0,jeesh!,,jeesh!,1,0,0,0
2241,289242,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,0.0,"strike 1 - i received a gift in the mail, box was too big for the mailbox, so they kept it at the post office, no note, no drop off, nuthin'",,"strike 1 - i receiv a gift in the mail, box wa too big for the mailbox, so they kept it at the post office, no note, no drop off, nuthin'",1,0,0,0
2242,289243,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,-0.15555555599999998,"i had to go track it down, there it was sitting there waiting",,"i had to go track it down, there it wa sit there wait",1,0,0,0
2243,289244,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,0.0,for someone,,for someon,1,0,0,0
2244,289245,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,0.0,to deliver it,,to deliv it,1,0,0,0
2245,289246,oR_f9ijkMJemLxYzjuQ8cA,2EfXE9Fz1bCHFJpgrzE77Q,4CZW7wofHjv55ml185QPOQ,1,0.0,a week they had it,,a week they had it,1,0,0,0
2246,289247,nlExhSeE2k--pSQodslNgA,2EfXE9Fz1bCHFJpgrzE77Q,HnqzojvN3AyZHjslUlxiJQ,3,0.225,pretty fast delivery,,pretti fast deliveri,0,1,0,0
2247,289248,nlExhSeE2k--pSQodslNgA,2EfXE9Fz1bCHFJpgrzE77Q,HnqzojvN3AyZHjslUlxiJQ,3,0.0,definitely cheaper than ups; from my experience,,definit cheaper than ups; from my experi,0,0,0,0
2248,289249,1UlmCjTxXUjf5koJQyeXBg,2EfXE9Fz1bCHFJpgrzE77Q,zdPRXhhJNCiCOgWQwoPlpg,5,0.173333333,considering most people hate the post office & the dmv i'm actually quite impressed by the service and character of the employees at this particular branch,,consid most peopl hate the post offic & the dmv i'm actual quit impress by the servic and charact of the employe at thi particular branch,0,1,0,0
2249,289250,1UlmCjTxXUjf5koJQyeXBg,2EfXE9Fz1bCHFJpgrzE77Q,zdPRXhhJNCiCOgWQwoPlpg,5,0.6,last two times i've been to this branch i've received excellent customer service from happy employees,,last two time i'v been to thi branch i'v receiv excel custom servic from happi employe,0,1,0,0
2250,289251,1UlmCjTxXUjf5koJQyeXBg,2EfXE9Fz1bCHFJpgrzE77Q,zdPRXhhJNCiCOgWQwoPlpg,5,0.0,i will be going out of my way to bring mail items here,,i will be go out of my way to bring mail item here,0,0,0,0
2251,289252,N4n5CgYDC1Z0quqNiGTuDg,2EfXE9Fz1bCHFJpgrzE77Q,gN0X3JH5UrqTjri_OglhVw,2,-0.025,staff is a+ but the manager is soooooo rude it's not even funny,,staff is a+ but the manag is soooooo rude it' not even funni,1,0,0,0
2252,289253,N4n5CgYDC1Z0quqNiGTuDg,2EfXE9Fz1bCHFJpgrzE77Q,gN0X3JH5UrqTjri_OglhVw,2,-0.1,she never wants to help with anything and walks around like everyone is an inconvenience to her,,she never want to help with anyth and walk around like everyon is an inconveni to her,1,1,0,0
2253,289254,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,-0.225,i'm mailing out my wedding invitations and we accidentally didn't buy enough stamps so i go to this post office as my regular one on elliot/gilbert is busy and see/hear and witness the worst customer service ever,,i'm mail out my wed invit and we accident didn't buy enough stamp so i go to thi post offic as my regular one on elliot/gilbert is busi and see/hear and wit the worst custom servic ever,1,0,0,0
2254,289255,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.25,the post office worker last week told me to bring in an invitation when it was packaged so he could weigh it for me as sometimes they weigh more than a forever stamp so that's what i was doing,,the post offic worker last week told me to bring in an invit when it wa packag so he could weigh it for me as sometim they weigh more than a forev stamp so that' what i wa do,1,0,0,0
2255,289256,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,-0.15555555599999998,i was in line with about 10 people ahead of me and this worker was walking down the line asking each person what they needed,,i wa in line with about 10 peopl ahead of me and thi worker wa walk down the line ask each person what they need,1,0,0,0
2256,289257,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.1,"he got to this elderly lady, who was ahead of me by 3 and goes off on her saying she could've come in yesterday (sunday) and used the machine to weigh her cards and buy stamps from it too instead of coming in on a monday when they are busy",,"he got to thi elderli lady, who wa ahead of me by 3 and goe off on her say she could'v come in yesterday (sunday) and use the machin to weigh her card and buy stamp from it too instead of come in on a monday when they are busi",1,0,0,0
2257,289258,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,-0.225,the lady was clearly upset and told the lady behind her he was so rude! the guy in front of me and i both hear this so we move to the line that is self serve,,the ladi wa clearli upset and told the ladi behind her he wa so rude! the guy in front of me and i both hear thi so we move to the line that is self serv,1,0,0,0
2258,289259,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.0,i waited another 10 mins there and when it's my turn that same worker came over and was helping me figure out what size stamps i would need,,i wait anoth 10 min there and when it' my turn that same worker came over and wa help me figur out what size stamp i would need,1,0,0,0
2259,289260,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.1875,he said if you need 60 specialty stamps your going to have to go over to the other line as that's too many to print out and will hold up the line,,he said if you need 60 specialti stamp your go to have to go over to the other line as that' too mani to print out and will hold up the line,1,0,0,0
2260,289261,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.3,i told him i just heard you tell that lady to print out her own stamps so i left that line to come over here! he figured ,,i told him i just heard you tell that ladi to print out her own stamp so i left that line to come over here! he figur ,1,0,0,0
2261,289262,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.0,we wouldn't need specialty stamps as my card could use forever stamps and told me those two are the stamps you can buy-it was a reindeer and christmas stamp,,we wouldn't need specialti stamp as my card could use forev stamp and told me those two are the stamp you can buy-it wa a reindeer and christma stamp,1,0,0,0
2262,289263,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.0,i told him this is my wedding invitation i'm not using those stamps,,i told him thi is my wed invit i'm not use those stamp,1,0,0,0
2263,289264,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,-0.125,he told me to go to the other line then,,he told me to go to the other line then,1,0,0,0
2264,289265,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.0,i go back and i'm waiting another 10 mins and this lady who works there comes up to me to ask what i need,,i go back and i'm wait anoth 10 min and thi ladi who work there come up to me to ask what i need,0,0,0,0
2265,289266,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.6,i tell her and she says she doesn't think she has the forever rose stamps but she'll check,,i tell her and she say she doesn't think she ha the forev rose stamp but she'll check,1,0,0,0
2266,289267,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,0.25,"she comes back and says she doesn't but i can buy the wedding cake one, which costs more and is used for heavier letters",,"she come back and say she doesn't but i can buy the wed cake one, which cost more and is use for heavier letter",1,0,0,0
2267,289268,ZujZWL3Y9USmy1dBeZb-Xw,2EfXE9Fz1bCHFJpgrzE77Q,DzzN5OcEvX7YdhEy23y2EA,1,-0.252083333,no thanks!! the whole time that idiot was telling everyone to go online as it was cheaper,,no thanks!! the whole time that idiot wa tell everyon to go onlin as it wa cheaper,1,0,0,0
